start result analysis from detection_results.pkl

    Compute the ratio of prediect correct V.S. class error V.S. localization error V.S. BG
    for different category objects' in multi scale
    
IoU threshold is between 0.1 and 0.5
Score threshold is 0.5
ClassName       	Detection Number	Correct                                         	Class error                                     	Localization error                              	BG trap                                         
                	                	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           
keyboard        	           146.0	0.00684931506849	  0.315068493151	  0.390410958904	             0.0	  0.013698630137	0.00684931506849	             0.0	 0.0342465753425	 0.0753424657534	  0.013698630137	  0.130136986301	  0.013698630137
cell phone      	           193.0	  0.264248704663	  0.300518134715	  0.145077720207	0.00518134715026	             0.0	             0.0	 0.0518134715026	 0.0777202072539	 0.0466321243523	 0.0466321243523	 0.0569948186528	0.00518134715026
microwave       	            46.0	 0.0217391304348	  0.434782608696	  0.282608695652	             0.0	 0.0217391304348	 0.0217391304348	             0.0	             0.0	             0.0	 0.0217391304348	  0.130434782609	 0.0652173913043
oven            	           106.0	             0.0	 0.0754716981132	  0.547169811321	             0.0	             0.0	             0.0	             0.0	 0.0660377358491	  0.188679245283	0.00943396226415	 0.0283018867925	 0.0849056603774
toaster         	             7.0	  0.142857142857	  0.428571428571	  0.142857142857	             0.0	             0.0	             0.0	             0.0	  0.142857142857	             0.0	             0.0	  0.142857142857	             0.0
sink            	           223.0	 0.0493273542601	   0.27802690583	  0.273542600897	             0.0	             0.0	             0.0	 0.0403587443946	  0.130044843049	  0.103139013453	0.00448430493274	 0.0493273542601	 0.0717488789238
refrigerator    	           104.0	             0.0	 0.0384615384615	  0.701923076923	             0.0	             0.0	0.00961538461538	             0.0	             0.0	  0.144230769231	             0.0	 0.0384615384615	 0.0673076923077
book            	           777.0	  0.256113256113	  0.320463320463	 0.0810810810811	  0.001287001287	             0.0	  0.001287001287	 0.0836550836551	 0.0669240669241	  0.021879021879	 0.0862290862291	 0.0656370656371	  0.015444015444
clock           	           232.0	            0.25	   0.35775862069	  0.193965517241	             0.0	             0.0	             0.0	 0.0387931034483	 0.0172413793103	0.00862068965517	 0.0689655172414	 0.0387931034483	 0.0258620689655
vase            	           231.0	  0.181818181818	  0.246753246753	  0.168831168831	  0.021645021645	  0.012987012987	             0.0	  0.021645021645	 0.0909090909091	  0.025974025974	 0.0822510822511	 0.0952380952381	 0.0519480519481
scissors        	            24.0	             0.0	  0.166666666667	  0.541666666667	             0.0	             0.0	             0.0	             0.0	 0.0416666666667	  0.208333333333	 0.0416666666667	             0.0	             0.0
teddy bear      	           178.0	 0.0280898876404	   0.14606741573	  0.511235955056	             0.0	 0.0112359550562	 0.0112359550562	0.00561797752809	 0.0449438202247	   0.14606741573	             0.0	 0.0449438202247	 0.0505617977528
hair drier      	             4.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	            0.75	            0.25	             0.0	             0.0	             0.0
toothbrush      	            45.0	  0.177777777778	  0.244444444444	  0.133333333333	             0.0	             0.0	             0.0	 0.0888888888889	  0.177777777778	 0.0888888888889	 0.0666666666667	 0.0222222222222	             0.0
===========================================
All Class       	         31446.0	  0.174839407238	   0.27974941169	  0.290497996566	0.00597850283025	0.00699612033327	0.00559689626662	 0.0295427081346	 0.0506264707753	 0.0573045856389	 0.0359028175285	 0.0401322902754	  0.022832792724
=============== sorted  ==================
hair drier      	             4.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	            0.75	            0.25	             0.0	             0.0	             0.0
orange          	           250.0	           0.052	           0.216	           0.156	             0.0	           0.068	           0.044	           0.008	           0.132	           0.176	           0.008	           0.072	           0.068
apple           	           174.0	 0.0689655172414	  0.258620689655	  0.155172413793	0.00574712643678	             0.0	 0.0402298850575	 0.0172413793103	 0.0574712643678	  0.166666666667	0.00574712643678	 0.0977011494253	  0.126436781609
broccoli        	           312.0	0.00320512820513	  0.310897435897	  0.189102564103	             0.0	0.00641025641026	 0.0160256410256	0.00641025641026	  0.163461538462	  0.108974358974	 0.0128205128205	  0.108974358974	 0.0737179487179
handbag         	           247.0	  0.141700404858	  0.271255060729	  0.113360323887	 0.0485829959514	 0.0526315789474	 0.0080971659919	 0.0688259109312	  0.080971659919	 0.0364372469636	 0.0728744939271	 0.0769230769231	 0.0283400809717
spoon           	           143.0	   0.13986013986	  0.258741258741	  0.146853146853	  0.027972027972	  0.027972027972	             0.0	  0.048951048951	  0.104895104895	 0.0769230769231	 0.0979020979021	 0.0559440559441	  0.013986013986
carrot          	           355.0	  0.121126760563	  0.346478873239	 0.0788732394366	0.00281690140845	 0.0619718309859	             0.0	 0.0338028169014	 0.0985915492958	  0.030985915493	 0.0647887323944	  0.140845070423	 0.0197183098592
toothbrush      	            45.0	  0.177777777778	  0.244444444444	  0.133333333333	             0.0	             0.0	             0.0	 0.0888888888889	  0.177777777778	 0.0888888888889	 0.0666666666667	 0.0222222222222	             0.0
bowl            	           498.0	 0.0823293172691	  0.230923694779	  0.251004016064	 0.0120481927711	 0.0140562248996	 0.0240963855422	 0.0200803212851	 0.0220883534137	 0.0602409638554	   0.10843373494	 0.0943775100402	 0.0803212851406
dining table    	           489.0	 0.0081799591002	 0.0613496932515	  0.519427402863	             0.0	0.00204498977505	 0.0184049079755	0.00613496932515	 0.0286298568507	  0.247443762781	0.00204498977505	 0.0306748466258	 0.0756646216769
vase            	           231.0	  0.181818181818	  0.246753246753	  0.168831168831	  0.021645021645	  0.012987012987	             0.0	  0.021645021645	 0.0909090909091	  0.025974025974	 0.0822510822511	 0.0952380952381	 0.0519480519481
sink            	           223.0	 0.0493273542601	   0.27802690583	  0.273542600897	             0.0	             0.0	             0.0	 0.0403587443946	  0.130044843049	  0.103139013453	0.00448430493274	 0.0493273542601	 0.0717488789238
bench           	           229.0	 0.0786026200873	  0.170305676856	   0.35807860262	             0.0	 0.0218340611354	 0.0174672489083	 0.0218340611354	 0.0742358078603	  0.131004366812	 0.0349344978166	 0.0436681222707	 0.0480349344978
boat            	           384.0	  0.166666666667	  0.244791666667	  0.200520833333	 0.0104166666667	       0.0078125	0.00260416666667	       0.0703125	       0.0859375	        0.078125	          0.0625	        0.046875	       0.0234375
truck           	           264.0	 0.0416666666667	  0.227272727273	  0.348484848485	 0.0113636363636	 0.0265151515152	 0.0189393939394	 0.0340909090909	 0.0833333333333	 0.0454545454545	 0.0189393939394	 0.0871212121212	 0.0568181818182
oven            	           106.0	             0.0	 0.0754716981132	  0.547169811321	             0.0	             0.0	             0.0	             0.0	 0.0660377358491	  0.188679245283	0.00943396226415	 0.0283018867925	 0.0849056603774
knife           	           162.0	  0.185185185185	  0.259259259259	  0.179012345679	             0.0	0.00617283950617	             0.0	  0.117283950617	  0.111111111111	  0.037037037037	 0.0246913580247	 0.0555555555556	 0.0246913580247
chair           	          1203.0	 0.0980881130507	  0.339152119701	  0.189526184539	 0.0357439733998	 0.0149625935162	 0.0174563591022	 0.0257689110557	 0.0872817955112	  0.074812967581	 0.0199501246883	 0.0615128844555	 0.0357439733998
couch           	           186.0	             0.0	 0.0215053763441	   0.60752688172	             0.0	             0.0	 0.0268817204301	             0.0	  0.010752688172	  0.301075268817	             0.0	0.00537634408602	 0.0268817204301
banana          	           279.0	 0.0250896057348	  0.336917562724	  0.283154121864	             0.0	             0.0	0.00358422939068	 0.0143369175627	   0.10752688172	  0.121863799283	0.00358422939068	 0.0465949820789	 0.0573476702509
skis            	           176.0	  0.102272727273	  0.363636363636	  0.181818181818	0.00568181818182	0.00568181818182	             0.0	 0.0568181818182	  0.130681818182	          0.0625	 0.0170454545455	 0.0568181818182	 0.0170454545455
fork            	           128.0	       0.0390625	        0.265625	         0.34375	             0.0	             0.0	       0.0078125	       0.0078125	       0.1015625	       0.1015625	         0.03125	         0.09375	       0.0078125
parking meter   	            46.0	 0.0869565217391	  0.195652173913	  0.369565217391	             0.0	             0.0	             0.0	 0.0217391304348	  0.130434782609	 0.0869565217391	 0.0434782608696	             0.0	 0.0652173913043
car             	          1730.0	   0.33063583815	   0.24161849711	 0.0843930635838	 0.0173410404624	 0.0132947976879	0.00578034682081	 0.0687861271676	 0.0676300578035	 0.0271676300578	 0.0682080924855	 0.0560693641618	 0.0190751445087
book            	           777.0	  0.256113256113	  0.320463320463	 0.0810810810811	  0.001287001287	             0.0	  0.001287001287	 0.0836550836551	 0.0669240669241	  0.021879021879	 0.0862290862291	 0.0656370656371	  0.015444015444
bed             	           138.0	             0.0	 0.0217391304348	   0.63768115942	             0.0	             0.0	0.00724637681159	             0.0	             0.0	  0.275362318841	             0.0	0.00724637681159	 0.0507246376812
sandwich        	           109.0	             0.0	 0.0825688073394	  0.577981651376	             0.0	 0.0183486238532	 0.0275229357798	             0.0	 0.0275229357798	  0.211009174312	             0.0	0.00917431192661	  0.045871559633
cup             	           650.0	  0.203076923077	  0.309230769231	  0.158461538462	 0.0123076923077	 0.0184615384615	0.00153846153846	 0.0384615384615	 0.0292307692308	 0.0169230769231	 0.0707692307692	  0.110769230769	 0.0307692307692
baseball bat    	           112.0	           0.125	  0.383928571429	  0.169642857143	0.00892857142857	0.00892857142857	             0.0	 0.0357142857143	  0.133928571429	 0.0892857142857	 0.0267857142857	 0.0178571428571	             0.0
teddy bear      	           178.0	 0.0280898876404	   0.14606741573	  0.511235955056	             0.0	 0.0112359550562	 0.0112359550562	0.00561797752809	 0.0449438202247	   0.14606741573	             0.0	 0.0449438202247	 0.0505617977528
surfboard       	           226.0	  0.115044247788	  0.349557522124	  0.221238938053	0.00442477876106	0.00442477876106	0.00884955752212	 0.0619469026549	 0.0796460176991	 0.0973451327434	 0.0221238938053	 0.0132743362832	 0.0221238938053
potted plant    	           267.0	  0.063670411985	  0.411985018727	  0.217228464419	0.00374531835206	             0.0	             0.0	 0.0337078651685	 0.0749063670412	  0.101123595506	 0.0112359550562	 0.0561797752809	 0.0262172284644
traffic light   	           526.0	  0.503802281369	  0.169201520913	 0.0228136882129	0.00570342205323	             0.0	             0.0	   0.11216730038	 0.0152091254753	0.00950570342205	  0.121673003802	 0.0361216730038	0.00380228136882
wine glass      	           228.0	  0.179824561404	  0.311403508772	  0.214912280702	 0.0263157894737	 0.0175438596491	 0.0131578947368	 0.0219298245614	  0.100877192982	 0.0394736842105	 0.0438596491228	 0.0175438596491	 0.0131578947368
remote          	           228.0	  0.350877192982	  0.276315789474	 0.0789473684211	 0.0131578947368	             0.0	             0.0	 0.0833333333333	 0.0745614035088	 0.0219298245614	 0.0482456140351	 0.0482456140351	0.00438596491228
scissors        	            24.0	             0.0	  0.166666666667	  0.541666666667	             0.0	             0.0	             0.0	             0.0	 0.0416666666667	  0.208333333333	 0.0416666666667	             0.0	             0.0
cell phone      	           193.0	  0.264248704663	  0.300518134715	  0.145077720207	0.00518134715026	             0.0	             0.0	 0.0518134715026	 0.0777202072539	 0.0466321243523	 0.0466321243523	 0.0569948186528	0.00518134715026
keyboard        	           146.0	0.00684931506849	  0.315068493151	  0.390410958904	             0.0	  0.013698630137	0.00684931506849	             0.0	 0.0342465753425	 0.0753424657534	  0.013698630137	  0.130136986301	  0.013698630137
toaster         	             7.0	  0.142857142857	  0.428571428571	  0.142857142857	             0.0	             0.0	             0.0	             0.0	  0.142857142857	             0.0	             0.0	  0.142857142857	             0.0
backpack        	           163.0	  0.171779141104	   0.41717791411	  0.134969325153	 0.0245398773006	 0.0306748466258	0.00613496932515	 0.0184049079755	 0.0920245398773	 0.0306748466258	 0.0122699386503	 0.0368098159509	 0.0245398773006
bottle          	           852.0	  0.276995305164	  0.349765258216	  0.100938967136	0.00117370892019	0.00469483568075	0.00234741784038	 0.0352112676056	 0.0399061032864	 0.0140845070423	  0.103286384977	   0.06220657277	 0.0093896713615
sheep           	           366.0	  0.125683060109	   0.29781420765	  0.308743169399	             0.0	0.00273224043716	0.00819672131148	 0.0136612021858	 0.0409836065574	 0.0601092896175	 0.0874316939891	 0.0382513661202	  0.016393442623
pizza           	           247.0	 0.0242914979757	  0.214574898785	  0.493927125506	             0.0	0.00404858299595	             0.0	0.00404858299595	 0.0688259109312	  0.105263157895	 0.0121457489879	 0.0485829959514	 0.0242914979757
cake            	           244.0	 0.0901639344262	  0.327868852459	  0.319672131148	             0.0	 0.0122950819672	0.00409836065574	 0.0122950819672	 0.0696721311475	 0.0696721311475	 0.0409836065574	 0.0204918032787	 0.0327868852459
microwave       	            46.0	 0.0217391304348	  0.434782608696	  0.282608695652	             0.0	 0.0217391304348	 0.0217391304348	             0.0	             0.0	             0.0	 0.0217391304348	  0.130434782609	 0.0652173913043
toilet          	           169.0	0.00591715976331	  0.112426035503	  0.621301775148	             0.0	             0.0	             0.0	             0.0	 0.0236686390533	  0.118343195266	             0.0	 0.0295857988166	 0.0887573964497
refrigerator    	           104.0	             0.0	 0.0384615384615	  0.701923076923	             0.0	             0.0	0.00961538461538	             0.0	             0.0	  0.144230769231	             0.0	 0.0384615384615	 0.0673076923077
bicycle         	           250.0	           0.104	           0.344	           0.296	           0.016	           0.024	             0.0	           0.052	           0.052	           0.076	           0.008	           0.012	           0.016
mouse           	           101.0	  0.346534653465	   0.29702970297	  0.108910891089	             0.0	             0.0	             0.0	0.00990099009901	  0.019801980198	0.00990099009901	 0.0792079207921	  0.118811881188	0.00990099009901
tie             	           174.0	  0.270114942529	  0.293103448276	  0.201149425287	 0.0574712643678	             0.0	             0.0	  0.051724137931	  0.051724137931	 0.0459770114943	 0.0114942528736	 0.0114942528736	0.00574712643678
airplane        	           150.0	            0.06	  0.193333333333	  0.513333333333	             0.0	             0.0	             0.0	            0.02	            0.06	  0.133333333333	0.00666666666667	             0.0	 0.0133333333333
kite            	           294.0	  0.493197278912	  0.159863945578	  0.119047619048	 0.0102040816327	0.00680272108844	 0.0238095238095	 0.0170068027211	  0.030612244898	 0.0442176870748	 0.0272108843537	 0.0442176870748	 0.0238095238095
umbrella        	           344.0	 0.0697674418605	  0.322674418605	  0.386627906977	 0.0116279069767	 0.0116279069767	0.00581395348837	 0.0174418604651	 0.0581395348837	  0.078488372093	0.00581395348837	 0.0174418604651	 0.0145348837209
suitcase        	           231.0	  0.103896103896	  0.329004329004	   0.34632034632	  0.012987012987	0.00865800865801	0.00865800865801	  0.012987012987	 0.0735930735931	 0.0606060606061	             0.0	  0.030303030303	  0.012987012987
laptop          	           198.0	0.00505050505051	  0.161616161616	  0.616161616162	             0.0	             0.0	  0.030303030303	             0.0	  0.020202020202	 0.0959595959596	             0.0	 0.0505050505051	  0.020202020202
donut           	           277.0	  0.274368231047	  0.241877256318	   0.26714801444	             0.0	 0.0072202166065	 0.0108303249097	 0.0180505415162	 0.0649819494585	 0.0541516245487	 0.0072202166065	  0.028880866426	 0.0252707581227
bus             	           241.0	 0.0248962655602	  0.199170124481	  0.564315352697	0.00829875518672	0.00829875518672	 0.0290456431535	0.00829875518672	 0.0331950207469	 0.0622406639004	0.00414937759336	 0.0248962655602	 0.0331950207469
tv              	           244.0	 0.0409836065574	  0.241803278689	  0.508196721311	             0.0	 0.0122950819672	             0.0	0.00409836065574	 0.0122950819672	 0.0573770491803	0.00409836065574	 0.0737704918033	 0.0450819672131
train           	           187.0	             0.0	  0.048128342246	  0.748663101604	             0.0	             0.0	             0.0	             0.0	 0.0374331550802	  0.117647058824	 0.0106951871658	 0.0160427807487	 0.0213903743316
clock           	           232.0	            0.25	   0.35775862069	  0.193965517241	             0.0	             0.0	             0.0	 0.0387931034483	 0.0172413793103	0.00862068965517	 0.0689655172414	 0.0387931034483	 0.0258620689655
skateboard      	           166.0	 0.0963855421687	   0.44578313253	  0.265060240964	             0.0	0.00602409638554	             0.0	 0.0180722891566	 0.0240963855422	 0.0542168674699	 0.0421686746988	 0.0421686746988	0.00602409638554
baseball glove  	           109.0	  0.330275229358	  0.440366972477	 0.0366972477064	 0.0275229357798	0.00917431192661	             0.0	0.00917431192661	0.00917431192661	             0.0	  0.119266055046	 0.0183486238532	             0.0
motorcycle      	           328.0	 0.0487804878049	   0.30487804878	  0.454268292683	 0.0121951219512	  0.015243902439	0.00609756097561	 0.0030487804878	 0.0426829268293	 0.0914634146341	 0.0030487804878	             0.0	 0.0182926829268
hot dog         	            69.0	 0.0289855072464	  0.420289855072	   0.36231884058	             0.0	             0.0	 0.0289855072464	             0.0	             0.0	  0.144927536232	             0.0	 0.0144927536232	             0.0
person          	         11085.0	  0.197654488047	  0.308615245828	   0.32151556157	0.00108254397835	0.00180423996392	0.00225529995489	 0.0247180875056	 0.0367162832657	 0.0367162832657	 0.0305818673884	 0.0255299954894	 0.0128101037438
elephant        	           286.0	 0.0314685314685	  0.265734265734	  0.531468531469	             0.0	             0.0	 0.0034965034965	             0.0	  0.034965034965	  0.101398601399	 0.0034965034965	0.00699300699301	  0.020979020979
snowboard       	            43.0	  0.093023255814	   0.46511627907	  0.279069767442	 0.0232558139535	 0.0232558139535	             0.0	             0.0	  0.093023255814	             0.0	             0.0	 0.0232558139535	             0.0
tennis racket   	           200.0	            0.11	           0.495	           0.235	           0.005	           0.005	             0.0	            0.02	            0.05	           0.035	            0.01	           0.025	            0.01
zebra           	           272.0	          0.0625	  0.246323529412	  0.533088235294	             0.0	             0.0	             0.0	 0.0183823529412	 0.0551470588235	 0.0661764705882	             0.0	0.00735294117647	 0.0110294117647
horse           	           243.0	 0.0493827160494	  0.230452674897	   0.56378600823	             0.0	 0.0082304526749	             0.0	0.00411522633745	 0.0576131687243	 0.0493827160494	             0.0	 0.0329218106996	0.00411522633745
sports ball     	           210.0	  0.695238095238	  0.128571428571	 0.0238095238095	 0.0047619047619	             0.0	             0.0	 0.0714285714286	0.00952380952381	             0.0	  0.047619047619	 0.0190476190476	             0.0
giraffe         	           232.0	0.00862068965517	  0.172413793103	  0.676724137931	             0.0	             0.0	             0.0	0.00431034482759	 0.0387931034483	 0.0775862068966	             0.0	0.00431034482759	 0.0172413793103
cow             	           334.0	  0.299401197605	  0.260479041916	  0.308383233533	             0.0	0.00299401197605	             0.0	 0.0119760479042	 0.0359281437126	 0.0329341317365	 0.0209580838323	 0.0119760479042	 0.0149700598802
dog             	           190.0	 0.0105263157895	  0.194736842105	  0.663157894737	             0.0	0.00526315789474	             0.0	0.00526315789474	 0.0105263157895	             0.1	             0.0	             0.0	 0.0105263157895
cat             	           196.0	             0.0	 0.0663265306122	   0.80612244898	             0.0	             0.0	 0.0102040816327	             0.0	             0.0	 0.0867346938776	             0.0	             0.0	  0.030612244898
bear            	            67.0	             0.0	  0.149253731343	  0.731343283582	             0.0	             0.0	             0.0	             0.0	 0.0149253731343	 0.0746268656716	 0.0149253731343	             0.0	 0.0149253731343
bird            	           376.0	  0.401595744681	  0.287234042553	   0.19414893617	             0.0	             0.0	             0.0	 0.0159574468085	 0.0265957446809	 0.0106382978723	 0.0239361702128	 0.0186170212766	 0.0212765957447
fire hydrant    	            88.0	           0.125	  0.227272727273	  0.545454545455	             0.0	             0.0	             0.0	 0.0113636363636	 0.0227272727273	 0.0568181818182	             0.0	             0.0	 0.0113636363636
frisbee         	           104.0	  0.384615384615	  0.442307692308	 0.0961538461538	             0.0	             0.0	             0.0	0.00961538461538	 0.0192307692308	0.00961538461538	 0.0288461538462	             0.0	0.00961538461538
stop sign       	            61.0	  0.180327868852	  0.229508196721	  0.524590163934	             0.0	             0.0	             0.0	  0.016393442623	             0.0	             0.0	             0.0	 0.0491803278689	             0.0
=============== sorted wt.o scale ==================
hair drier      	             4.0	             0.0	             0.0	             1.0	             0.0
orange          	           250.0	           0.424	           0.112	           0.316	           0.148
apple           	           174.0	   0.48275862069	 0.0459770114943	  0.241379310345	  0.229885057471
broccoli        	           312.0	  0.503205128205	 0.0224358974359	  0.278846153846	  0.195512820513
handbag         	           247.0	  0.526315789474	  0.109311740891	  0.186234817814	  0.178137651822
spoon           	           143.0	  0.545454545455	 0.0559440559441	  0.230769230769	  0.167832167832
carrot          	           355.0	  0.546478873239	 0.0647887323944	   0.16338028169	  0.225352112676
toothbrush      	            45.0	  0.555555555556	             0.0	  0.355555555556	 0.0888888888889
bowl            	           498.0	  0.564257028112	 0.0502008032129	  0.102409638554	   0.28313253012
dining table    	           489.0	  0.588957055215	 0.0204498977505	  0.282208588957	  0.108384458078
vase            	           231.0	  0.597402597403	  0.034632034632	  0.138528138528	  0.229437229437
sink            	           223.0	  0.600896860987	             0.0	  0.273542600897	  0.125560538117
bench           	           229.0	  0.606986899563	 0.0393013100437	  0.227074235808	  0.126637554585
boat            	           384.0	  0.611979166667	 0.0208333333333	        0.234375	       0.1328125
truck           	           264.0	  0.617424242424	 0.0568181818182	  0.162878787879	  0.162878787879
oven            	           106.0	  0.622641509434	             0.0	  0.254716981132	  0.122641509434
knife           	           162.0	  0.623456790123	0.00617283950617	  0.265432098765	  0.104938271605
chair           	          1203.0	   0.62676641729	 0.0681629260183	  0.187863674148	  0.117206982544
couch           	           186.0	  0.629032258065	 0.0268817204301	  0.311827956989	 0.0322580645161
banana          	           279.0	  0.645161290323	0.00358422939068	  0.243727598566	   0.10752688172
skis            	           176.0	  0.647727272727	 0.0113636363636	            0.25	 0.0909090909091
fork            	           128.0	       0.6484375	       0.0078125	       0.2109375	       0.1328125
parking meter   	            46.0	  0.652173913043	             0.0	  0.239130434783	  0.108695652174
car             	          1730.0	  0.656647398844	 0.0364161849711	  0.163583815029	  0.143352601156
book            	           777.0	  0.657657657658	  0.002574002574	  0.172458172458	   0.16731016731
bed             	           138.0	  0.659420289855	0.00724637681159	  0.275362318841	 0.0579710144928
sandwich        	           109.0	  0.660550458716	  0.045871559633	  0.238532110092	 0.0550458715596
cup             	           650.0	  0.670769230769	 0.0323076923077	 0.0846153846154	  0.212307692308
baseball bat    	           112.0	  0.678571428571	 0.0178571428571	  0.258928571429	 0.0446428571429
teddy bear      	           178.0	  0.685393258427	 0.0224719101124	  0.196629213483	 0.0955056179775
surfboard       	           226.0	  0.685840707965	 0.0176991150442	  0.238938053097	 0.0575221238938
potted plant    	           267.0	  0.692883895131	0.00374531835206	  0.209737827715	 0.0936329588015
traffic light   	           526.0	  0.695817490494	0.00570342205323	  0.136882129278	  0.161596958175
wine glass      	           228.0	  0.706140350877	 0.0570175438596	  0.162280701754	 0.0745614035088
remote          	           228.0	  0.706140350877	 0.0131578947368	  0.179824561404	  0.100877192982
scissors        	            24.0	  0.708333333333	             0.0	            0.25	 0.0416666666667
cell phone      	           193.0	  0.709844559585	0.00518134715026	  0.176165803109	  0.108808290155
keyboard        	           146.0	  0.712328767123	 0.0205479452055	  0.109589041096	  0.157534246575
toaster         	             7.0	  0.714285714286	             0.0	  0.142857142857	  0.142857142857
backpack        	           163.0	  0.723926380368	 0.0613496932515	  0.141104294479	 0.0736196319018
bottle          	           852.0	  0.727699530516	0.00821596244131	 0.0892018779343	  0.174882629108
sheep           	           366.0	  0.732240437158	 0.0109289617486	  0.114754098361	  0.142076502732
pizza           	           247.0	  0.732793522267	0.00404858299595	  0.178137651822	  0.085020242915
cake            	           244.0	  0.737704918033	  0.016393442623	  0.151639344262	  0.094262295082
microwave       	            46.0	  0.739130434783	 0.0434782608696	             0.0	  0.217391304348
toilet          	           169.0	  0.739644970414	             0.0	   0.14201183432	  0.118343195266
refrigerator    	           104.0	  0.740384615385	0.00961538461538	  0.144230769231	  0.105769230769
bicycle         	           250.0	           0.744	            0.04	            0.18	           0.036
mouse           	           101.0	  0.752475247525	             0.0	  0.039603960396	  0.207920792079
tie             	           174.0	  0.764367816092	 0.0574712643678	  0.149425287356	 0.0287356321839
airplane        	           150.0	  0.766666666667	             0.0	  0.213333333333	            0.02
kite            	           294.0	  0.772108843537	 0.0408163265306	 0.0918367346939	 0.0952380952381
umbrella        	           344.0	  0.779069767442	 0.0290697674419	  0.154069767442	 0.0377906976744
suitcase        	           231.0	  0.779220779221	  0.030303030303	  0.147186147186	   0.04329004329
laptop          	           198.0	  0.782828282828	  0.030303030303	  0.116161616162	 0.0707070707071
donut           	           277.0	  0.783393501805	 0.0180505415162	  0.137184115523	 0.0613718411552
bus             	           241.0	  0.788381742739	  0.045643153527	  0.103734439834	 0.0622406639004
tv              	           244.0	  0.790983606557	 0.0122950819672	 0.0737704918033	  0.122950819672
train           	           187.0	   0.79679144385	             0.0	  0.155080213904	  0.048128342246
clock           	           232.0	  0.801724137931	             0.0	 0.0646551724138	  0.133620689655
skateboard      	           166.0	  0.807228915663	0.00602409638554	 0.0963855421687	 0.0903614457831
baseball glove  	           109.0	  0.807339449541	 0.0366972477064	 0.0183486238532	  0.137614678899
motorcycle      	           328.0	  0.807926829268	 0.0335365853659	  0.137195121951	 0.0213414634146
hot dog         	            69.0	  0.811594202899	 0.0289855072464	  0.144927536232	 0.0144927536232
person          	         11085.0	  0.827785295444	0.00514208389716	  0.098150654037	 0.0689219666216
elephant        	           286.0	  0.828671328671	 0.0034965034965	  0.136363636364	 0.0314685314685
snowboard       	            43.0	  0.837209302326	  0.046511627907	  0.093023255814	 0.0232558139535
tennis racket   	           200.0	            0.84	            0.01	           0.105	           0.045
zebra           	           272.0	  0.841911764706	             0.0	  0.139705882353	 0.0183823529412
horse           	           243.0	  0.843621399177	 0.0082304526749	  0.111111111111	  0.037037037037
sports ball     	           210.0	  0.847619047619	 0.0047619047619	 0.0809523809524	 0.0666666666667
giraffe         	           232.0	   0.85775862069	             0.0	  0.120689655172	 0.0215517241379
cow             	           334.0	  0.868263473054	0.00299401197605	 0.0808383233533	 0.0479041916168
dog             	           190.0	  0.868421052632	0.00526315789474	  0.115789473684	 0.0105263157895
cat             	           196.0	  0.872448979592	 0.0102040816327	 0.0867346938776	  0.030612244898
bear            	            67.0	  0.880597014925	             0.0	  0.089552238806	 0.0298507462687
bird            	           376.0	  0.882978723404	             0.0	 0.0531914893617	  0.063829787234
fire hydrant    	            88.0	  0.897727272727	             0.0	 0.0909090909091	 0.0113636363636
frisbee         	           104.0	  0.923076923077	             0.0	 0.0384615384615	 0.0384615384615
stop sign       	            61.0	  0.934426229508	             0.0	  0.016393442623	 0.0491803278689
