start result analysis from detection_results.pkl
python/lib/python2.7/site-packages/matplotlib/backends/
svg
svg
matplotlib.backends.backend_svg

    Compute the ratio of prediect correct V.S. class error V.S. localization error V.S. BG
    for different category objects' in multi scale
    
IoU threshold is between 0.1 and 0.5
Score threshold is 0.01
ClassName       	Detection Number	Correct                                         	Class error                                     	Localization error                              	BG trap                                         
                	                	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           
================= unsorted =================
pizza           	           284.0	 0.0211267605634	   0.18661971831	  0.464788732394	             0.0	0.00352112676056	             0.0	 0.0176056338028	 0.0845070422535	   0.12323943662	 0.0140845070423	  0.056338028169	 0.0281690140845
donut           	           405.0	  0.148148148148	  0.155555555556	   0.17037037037	             0.0	 0.0123456790123	0.00987654320988	  0.266666666667	  0.125925925926	 0.0518518518519	0.00987654320988	 0.0296296296296	 0.0197530864198
cake            	           304.0	 0.0756578947368	  0.233552631579	  0.253289473684	0.00328947368421	0.00986842105263	0.00328947368421	 0.0559210526316	  0.141447368421	  0.121710526316	 0.0361842105263	 0.0263157894737	 0.0394736842105
chair           	          1833.0	 0.0829241680306	  0.247681396618	  0.142389525368	  0.105837424986	 0.0316421167485	 0.0169121658483	 0.0387343153301	  0.111292962357	 0.0791052918712	 0.0316421167485	 0.0736497545008	  0.038188761593
couch           	           281.0	             0.0	 0.0320284697509	  0.476868327402	             0.0	0.00355871886121	 0.0391459074733	             0.0	 0.0391459074733	  0.366548042705	             0.0	0.00355871886121	 0.0391459074733
potted plant    	           330.0	 0.0757575757576	  0.360606060606	  0.187878787879	0.00606060606061	             0.0	             0.0	 0.0333333333333	  0.112121212121	  0.106060606061	 0.0212121212121	 0.0666666666667	  0.030303030303
bed             	           178.0	             0.0	 0.0168539325843	  0.561797752809	             0.0	0.00561797752809	0.00561797752809	             0.0	             0.0	  0.331460674157	0.00561797752809	 0.0112359550562	  0.061797752809
dining table    	           728.0	0.00961538461538	 0.0618131868132	  0.406593406593	0.00412087912088	0.00961538461538	  0.021978021978	 0.0123626373626	 0.0714285714286	  0.267857142857	  0.010989010989	 0.0494505494505	 0.0741758241758
toilet          	           201.0	0.00497512437811	   0.10447761194	  0.542288557214	             0.0	             0.0	             0.0	             0.0	 0.0298507462687	   0.18407960199	0.00497512437811	 0.0398009950249	  0.089552238806
tv              	           278.0	 0.0431654676259	   0.23381294964	  0.456834532374	             0.0	 0.0107913669065	 0.0143884892086	0.00359712230216	 0.0395683453237	 0.0539568345324	0.00359712230216	 0.0863309352518	 0.0539568345324
laptop          	           222.0	0.00900900900901	  0.144144144144	  0.563063063063	             0.0	             0.0	  0.027027027027	0.00900900900901	  0.027027027027	  0.144144144144	0.00900900900901	 0.0495495495495	  0.018018018018
mouse           	           111.0	  0.315315315315	   0.27027027027	  0.108108108108	             0.0	             0.0	             0.0	  0.027027027027	  0.018018018018	0.00900900900901	  0.117117117117	  0.126126126126	0.00900900900901
remote          	           283.0	  0.339222614841	  0.233215547703	 0.0636042402827	 0.0141342756184	0.00353356890459	             0.0	  0.109540636042	 0.0742049469965	 0.0247349823322	 0.0777385159011	 0.0530035335689	0.00706713780919
keyboard        	           167.0	 0.0059880239521	  0.281437125749	  0.377245508982	             0.0	 0.0119760479042	 0.0059880239521	             0.0	 0.0479041916168	 0.0838323353293	 0.0179640718563	  0.137724550898	 0.0299401197605
cell phone      	           233.0	  0.248927038627	  0.278969957082	  0.141630901288	0.00429184549356	             0.0	             0.0	 0.0729613733906	  0.068669527897	 0.0515021459227	 0.0557939914163	 0.0643776824034	 0.0128755364807
microwave       	            55.0	 0.0181818181818	  0.418181818182	  0.272727272727	             0.0	 0.0181818181818	 0.0181818181818	             0.0	             0.0	             0.0	 0.0727272727273	  0.127272727273	 0.0545454545455
oven            	           153.0	             0.0	  0.078431372549	  0.437908496732	             0.0	 0.0196078431373	0.00653594771242	             0.0	 0.0915032679739	  0.222222222222	0.00653594771242	 0.0326797385621	  0.104575163399
toaster         	             7.0	  0.142857142857	  0.428571428571	  0.142857142857	             0.0	             0.0	             0.0	             0.0	  0.142857142857	             0.0	             0.0	  0.142857142857	             0.0
sink            	           281.0	 0.0640569395018	  0.238434163701	  0.213523131673	             0.0	             0.0	0.00355871886121	 0.0604982206406	  0.153024911032	   0.11743772242	0.00711743772242	 0.0604982206406	 0.0818505338078
refrigerator    	           126.0	             0.0	 0.0396825396825	  0.603174603175	             0.0	             0.0	0.00793650793651	             0.0	  0.015873015873	  0.190476190476	             0.0	 0.0555555555556	 0.0873015873016
book            	          1843.0	  0.142159522518	  0.100922409116	 0.0271296798698	0.00271296798698	0.00108518719479	0.00162778079219	  0.333695062398	  0.152468800868	 0.0412371134021	  0.128594682583	 0.0558871405317	 0.0124796527401
clock           	           253.0	  0.249011857708	  0.335968379447	  0.177865612648	             0.0	             0.0	             0.0	 0.0434782608696	 0.0197628458498	 0.0316205533597	 0.0790513833992	 0.0355731225296	 0.0276679841897
vase            	           300.0	  0.176666666667	  0.216666666667	  0.133333333333	            0.02	 0.0133333333333	0.00333333333333	 0.0433333333333	 0.0933333333333	 0.0333333333333	  0.116666666667	             0.1	            0.05
scissors        	            28.0	             0.0	  0.142857142857	  0.464285714286	             0.0	             0.0	             0.0	             0.0	 0.0714285714286	  0.285714285714	 0.0357142857143	             0.0	             0.0
teddy bear      	           212.0	 0.0330188679245	  0.122641509434	  0.448113207547	             0.0	0.00943396226415	0.00943396226415	 0.0141509433962	  0.061320754717	  0.188679245283	             0.0	  0.061320754717	 0.0518867924528
hair drier      	             6.0	             0.0	             0.0	  0.166666666667	             0.0	             0.0	             0.0	             0.0	  0.666666666667	  0.166666666667	             0.0	             0.0	             0.0
toothbrush      	            59.0	  0.152542372881	  0.203389830508	  0.101694915254	             0.0	             0.0	             0.0	  0.220338983051	  0.152542372881	 0.0677966101695	 0.0847457627119	 0.0169491525424	             0.0
============================================
All Class       	         41007.0	  0.139854171239	  0.207428000098	  0.225181066647	 0.0131928695101	 0.0117053186041	0.00675494427781	 0.0927646499378	 0.0985197649182	 0.0772794888678	 0.0547223644744	 0.0475284707489	 0.0250688906772
================== sorted =================
hair drier      	             6.0	             0.0	             0.0	  0.166666666667	             0.0	             0.0	             0.0	             0.0	  0.666666666667	  0.166666666667	             0.0	             0.0	             0.0
book            	          1843.0	  0.142159522518	  0.100922409116	 0.0271296798698	0.00271296798698	0.00108518719479	0.00162778079219	  0.333695062398	  0.152468800868	 0.0412371134021	  0.128594682583	 0.0558871405317	 0.0124796527401
carrot          	           597.0	 0.0586264656616	  0.172529313233	 0.0469011725293	0.00335008375209	 0.0519262981575	0.00335008375209	  0.147403685092	  0.197654941374	 0.0402010050251	  0.105527638191	  0.154103852596	 0.0184254606365
apple           	           304.0	 0.0657894736842	  0.144736842105	 0.0921052631579	 0.0131578947368	             0.0	 0.0296052631579	 0.0986842105263	  0.174342105263	           0.125	 0.0526315789474	 0.0986842105263	  0.105263157895
orange          	           350.0	 0.0542857142857	  0.157142857143	  0.128571428571	0.00285714285714	 0.0685714285714	 0.0342857142857	            0.02	  0.151428571429	  0.174285714286	 0.0371428571429	  0.102857142857	 0.0685714285714
banana          	           488.0	 0.0204918032787	   0.18237704918	  0.145491803279	             0.0	0.00204918032787	0.00614754098361	 0.0573770491803	  0.256147540984	  0.161885245902	 0.0102459016393	 0.0922131147541	 0.0655737704918
broccoli        	           463.0	0.00431965442765	  0.233261339093	  0.151187904968	             0.0	 0.0107991360691	 0.0172786177106	0.00863930885529	  0.224622030238	  0.136069114471	 0.0151187904968	  0.123110151188	 0.0755939524838
spoon           	           205.0	  0.112195121951	  0.224390243902	  0.117073170732	  0.019512195122	 0.0390243902439	             0.0	 0.0585365853659	 0.0926829268293	   0.10243902439	  0.117073170732	   0.10243902439	 0.0146341463415
boat            	           534.0	  0.151685393258	  0.159176029963	   0.14606741573	 0.0112359550562	0.00936329588015	0.00374531835206	  0.102996254682	  0.144194756554	 0.0936329588015	 0.0767790262172	  0.059925093633	 0.0411985018727
toothbrush      	            59.0	  0.152542372881	  0.203389830508	  0.101694915254	             0.0	             0.0	             0.0	  0.220338983051	  0.152542372881	 0.0677966101695	 0.0847457627119	 0.0169491525424	             0.0
bowl            	           688.0	 0.0901162790698	  0.183139534884	  0.196220930233	 0.0203488372093	 0.0145348837209	 0.0261627906977	 0.0261627906977	 0.0421511627907	 0.0741279069767	  0.129360465116	  0.116279069767	 0.0813953488372
bird            	           538.0	  0.193308550186	  0.152416356877	  0.124535315985	0.00185873605948	             0.0	             0.0	  0.338289962825	 0.0855018587361	 0.0241635687732	  0.042750929368	 0.0130111524164	 0.0241635687732
handbag         	           370.0	  0.143243243243	  0.237837837838	 0.0918918918919	 0.0756756756757	 0.0567567567568	0.00810810810811	  0.072972972973	 0.0837837837838	 0.0351351351351	 0.0837837837838	 0.0891891891892	 0.0216216216216
chair           	          1833.0	 0.0829241680306	  0.247681396618	  0.142389525368	  0.105837424986	 0.0316421167485	 0.0169121658483	 0.0387343153301	  0.111292962357	 0.0791052918712	 0.0316421167485	 0.0736497545008	  0.038188761593
donut           	           405.0	  0.148148148148	  0.155555555556	   0.17037037037	             0.0	 0.0123456790123	0.00987654320988	  0.266666666667	  0.125925925926	 0.0518518518519	0.00987654320988	 0.0296296296296	 0.0197530864198
dining table    	           728.0	0.00961538461538	 0.0618131868132	  0.406593406593	0.00412087912088	0.00961538461538	  0.021978021978	 0.0123626373626	 0.0714285714286	  0.267857142857	  0.010989010989	 0.0494505494505	 0.0741758241758
bench           	           346.0	 0.0693641618497	   0.14161849711	  0.268786127168	 0.0028901734104	 0.0173410404624	  0.028901734104	 0.0317919075145	  0.106936416185	  0.164739884393	 0.0404624277457	 0.0809248554913	 0.0462427745665
skis            	           258.0	  0.104651162791	  0.259689922481	  0.127906976744	 0.0116279069767	  0.015503875969	0.00387596899225	  0.108527131783	  0.147286821705	 0.0852713178295	  0.062015503876	  0.062015503876	 0.0116279069767
couch           	           281.0	             0.0	 0.0320284697509	  0.476868327402	             0.0	0.00355871886121	 0.0391459074733	             0.0	 0.0391459074733	  0.366548042705	             0.0	0.00355871886121	 0.0391459074733
knife           	           249.0	  0.156626506024	  0.232931726908	  0.120481927711	0.00803212851406	 0.0240963855422	0.00401606425703	  0.172690763052	  0.104417670683	 0.0321285140562	 0.0441767068273	 0.0722891566265	 0.0281124497992
sink            	           281.0	 0.0640569395018	  0.238434163701	  0.213523131673	             0.0	             0.0	0.00355871886121	 0.0604982206406	  0.153024911032	   0.11743772242	0.00711743772242	 0.0604982206406	 0.0818505338078
oven            	           153.0	             0.0	  0.078431372549	  0.437908496732	             0.0	 0.0196078431373	0.00653594771242	             0.0	 0.0915032679739	  0.222222222222	0.00653594771242	 0.0326797385621	  0.104575163399
truck           	           370.0	 0.0567567567568	  0.189189189189	  0.275675675676	 0.0162162162162	 0.0324324324324	 0.0243243243243	 0.0378378378378	  0.121621621622	 0.0540540540541	 0.0324324324324	  0.110810810811	 0.0486486486486
vase            	           300.0	  0.176666666667	  0.216666666667	  0.133333333333	            0.02	 0.0133333333333	0.00333333333333	 0.0433333333333	 0.0933333333333	 0.0333333333333	  0.116666666667	             0.1	            0.05
car             	          2227.0	  0.275258194881	  0.188594521778	 0.0713964975303	 0.0211046250561	 0.0188594521778	0.00673551863493	  0.151773686574	 0.0808262236192	  0.031881454872	 0.0844185002245	 0.0525370453525	 0.0166142792995
kite            	           385.0	  0.332467532468	  0.116883116883	 0.0883116883117	  0.025974025974	0.00779220779221	 0.0285714285714	  0.161038961039	 0.0701298701299	 0.0675324675325	 0.0337662337662	 0.0415584415584	  0.025974025974
fork            	           169.0	 0.0355029585799	  0.230769230769	  0.284023668639	0.00591715976331	 0.0177514792899	 0.0118343195266	 0.0236686390533	   0.10650887574	  0.136094674556	 0.0414201183432	  0.094674556213	 0.0118343195266
traffic light   	           685.0	  0.411678832117	  0.128467153285	 0.0204379562044	 0.0131386861314	             0.0	             0.0	   0.16204379562	 0.0233576642336	 0.0102189781022	  0.179562043796	 0.0467153284672	 0.0043795620438
cake            	           304.0	 0.0756578947368	  0.233552631579	  0.253289473684	0.00328947368421	0.00986842105263	0.00328947368421	 0.0559210526316	  0.141447368421	  0.121710526316	 0.0361842105263	 0.0263157894737	 0.0394736842105
bottle          	          1087.0	  0.232750689972	  0.248390064397	 0.0837166513339	0.00275988960442	0.00459981600736	0.00183992640294	  0.102115915363	 0.0901563937443	  0.017479300828	  0.142594296228	 0.0653173873045	0.00827966881325
bed             	           178.0	             0.0	 0.0168539325843	  0.561797752809	             0.0	0.00561797752809	0.00561797752809	             0.0	             0.0	  0.331460674157	0.00561797752809	 0.0112359550562	  0.061797752809
sheep           	           447.0	 0.0984340044743	  0.237136465324	  0.248322147651	             0.0	 0.0089485458613	 0.0111856823266	 0.0514541387025	  0.114093959732	 0.0738255033557	 0.0984340044743	 0.0425055928412	 0.0156599552573
sandwich        	           145.0	             0.0	  0.103448275862	   0.48275862069	0.00689655172414	 0.0206896551724	 0.0206896551724	             0.0	  0.048275862069	  0.262068965517	             0.0	 0.0137931034483	 0.0413793103448
bicycle         	           327.0	  0.085626911315	  0.284403669725	  0.223241590214	 0.0183486238532	 0.0336391437309	0.00611620795107	 0.0825688073394	  0.100917431193	  0.113149847095	 0.0214067278287	 0.0152905198777	 0.0152905198777
suitcase        	           305.0	  0.114754098361	  0.216393442623	  0.262295081967	 0.0131147540984	  0.016393442623	0.00655737704918	 0.0426229508197	  0.183606557377	 0.0852459016393	             0.0	 0.0295081967213	 0.0295081967213
backpack        	           245.0	  0.159183673469	  0.334693877551	  0.102040816327	 0.0163265306122	 0.0408163265306	0.00816326530612	 0.0326530612245	  0.114285714286	 0.0734693877551	 0.0163265306122	 0.0612244897959	 0.0408163265306
parking meter   	            52.0	 0.0961538461538	  0.192307692308	  0.307692307692	             0.0	             0.0	             0.0	 0.0384615384615	  0.134615384615	 0.0961538461538	 0.0769230769231	             0.0	 0.0576923076923
hot dog         	            90.0	 0.0222222222222	  0.266666666667	  0.311111111111	             0.0	             0.0	 0.0222222222222	 0.0444444444444	  0.177777777778	  0.133333333333	             0.0	 0.0222222222222	             0.0
teddy bear      	           212.0	 0.0330188679245	  0.122641509434	  0.448113207547	             0.0	0.00943396226415	0.00943396226415	 0.0141509433962	  0.061320754717	  0.188679245283	             0.0	  0.061320754717	 0.0518867924528
scissors        	            28.0	             0.0	  0.142857142857	  0.464285714286	             0.0	             0.0	             0.0	             0.0	 0.0714285714286	  0.285714285714	 0.0357142857143	             0.0	             0.0
cup             	           818.0	  0.196821515892	  0.283618581907	  0.129584352078	  0.018337408313	 0.0195599022005	0.00488997555012	 0.0488997555012	 0.0452322738386	 0.0195599022005	  0.102689486553	  0.102689486553	 0.0281173594132
surfboard       	           258.0	  0.100775193798	  0.313953488372	  0.197674418605	0.00387596899225	0.00387596899225	 0.0077519379845	  0.077519379845	  0.104651162791	  0.112403100775	  0.031007751938	 0.0193798449612	 0.0271317829457
potted plant    	           330.0	 0.0757575757576	  0.360606060606	  0.187878787879	0.00606060606061	             0.0	             0.0	 0.0333333333333	  0.112121212121	  0.106060606061	 0.0212121212121	 0.0666666666667	  0.030303030303
wine glass      	           284.0	   0.19014084507	  0.257042253521	  0.179577464789	 0.0528169014085	 0.0281690140845	 0.0140845070423	 0.0598591549296	  0.105633802817	 0.0422535211268	 0.0422535211268	 0.0176056338028	 0.0105633802817
person          	         13601.0	  0.153224027645	  0.222777736931	  0.251378575105	0.00573487243585	0.00749944856996	0.00272038820675	 0.0991103595324	  0.102565987795	 0.0622748327329	 0.0493346077494	 0.0291155062128	  0.014263657084
remote          	           283.0	  0.339222614841	  0.233215547703	 0.0636042402827	 0.0141342756184	0.00353356890459	             0.0	  0.109540636042	 0.0742049469965	 0.0247349823322	 0.0777385159011	 0.0530035335689	0.00706713780919
baseball bat    	           130.0	  0.107692307692	  0.361538461538	  0.169230769231	0.00769230769231	0.00769230769231	             0.0	 0.0615384615385	  0.138461538462	 0.0846153846154	 0.0384615384615	 0.0153846153846	0.00769230769231
refrigerator    	           126.0	             0.0	 0.0396825396825	  0.603174603175	             0.0	             0.0	0.00793650793651	             0.0	  0.015873015873	  0.190476190476	             0.0	 0.0555555555556	 0.0873015873016
cow             	           414.0	  0.200483091787	  0.195652173913	  0.251207729469	             0.0	 0.0024154589372	 0.0024154589372	  0.118357487923	  0.101449275362	 0.0579710144928	 0.0338164251208	 0.0144927536232	 0.0217391304348
toilet          	           201.0	0.00497512437811	   0.10447761194	  0.542288557214	             0.0	             0.0	             0.0	             0.0	 0.0298507462687	   0.18407960199	0.00497512437811	 0.0398009950249	  0.089552238806
umbrella        	           412.0	 0.0631067961165	  0.271844660194	  0.317961165049	 0.0291262135922	 0.0388349514563	0.00485436893204	 0.0291262135922	 0.0898058252427	 0.0995145631068	 0.0121359223301	 0.0218446601942	 0.0218446601942
motorcycle      	           403.0	 0.0446650124069	  0.245657568238	  0.369727047146	  0.014888337469	 0.0223325062035	0.00992555831266	0.00744416873449	 0.0868486352357	  0.166253101737	0.00496277915633	0.00496277915633	 0.0223325062035
keyboard        	           167.0	 0.0059880239521	  0.281437125749	  0.377245508982	             0.0	 0.0119760479042	 0.0059880239521	             0.0	 0.0479041916168	 0.0838323353293	 0.0179640718563	  0.137724550898	 0.0299401197605
cell phone      	           233.0	  0.248927038627	  0.278969957082	  0.141630901288	0.00429184549356	             0.0	             0.0	 0.0729613733906	  0.068669527897	 0.0515021459227	 0.0557939914163	 0.0643776824034	 0.0128755364807
tie             	           225.0	  0.271111111111	  0.244444444444	  0.155555555556	  0.115555555556	             0.0	0.00444444444444	 0.0666666666667	 0.0622222222222	            0.04	 0.0222222222222	 0.0133333333333	0.00444444444444
pizza           	           284.0	 0.0211267605634	   0.18661971831	  0.464788732394	             0.0	0.00352112676056	             0.0	 0.0176056338028	 0.0845070422535	   0.12323943662	 0.0140845070423	  0.056338028169	 0.0281690140845
elephant        	           315.0	 0.0349206349206	  0.187301587302	  0.453968253968	             0.0	             0.0	 0.0031746031746	0.00952380952381	   0.11746031746	  0.152380952381	 0.0031746031746	 0.0126984126984	 0.0253968253968
snowboard       	            55.0	 0.0727272727273	             0.4	  0.218181818182	 0.0363636363636	 0.0363636363636	             0.0	 0.0545454545455	  0.127272727273	 0.0181818181818	             0.0	 0.0363636363636	             0.0
mouse           	           111.0	  0.315315315315	   0.27027027027	  0.108108108108	             0.0	             0.0	             0.0	  0.027027027027	  0.018018018018	0.00900900900901	  0.117117117117	  0.126126126126	0.00900900900901
airplane        	           170.0	 0.0529411764706	  0.182352941176	  0.464705882353	0.00588235294118	             0.0	             0.0	 0.0176470588235	 0.0764705882353	  0.176470588235	 0.0117647058824	             0.0	 0.0117647058824
baseball glove  	           132.0	  0.295454545455	  0.378787878788	  0.030303030303	 0.0378787878788	0.00757575757576	             0.0	 0.0227272727273	0.00757575757576	 0.0151515151515	  0.166666666667	 0.0378787878788	             0.0
sports ball     	           244.0	  0.573770491803	  0.110655737705	 0.0204918032787	0.00819672131148	             0.0	0.00409836065574	  0.184426229508	0.00819672131148	             0.0	 0.0737704918033	  0.016393442623	             0.0
microwave       	            55.0	 0.0181818181818	  0.418181818182	  0.272727272727	             0.0	 0.0181818181818	 0.0181818181818	             0.0	             0.0	             0.0	 0.0727272727273	  0.127272727273	 0.0545454545455
toaster         	             7.0	  0.142857142857	  0.428571428571	  0.142857142857	             0.0	             0.0	             0.0	             0.0	  0.142857142857	             0.0	             0.0	  0.142857142857	             0.0
laptop          	           222.0	0.00900900900901	  0.144144144144	  0.563063063063	             0.0	             0.0	  0.027027027027	0.00900900900901	  0.027027027027	  0.144144144144	0.00900900900901	 0.0495495495495	  0.018018018018
tv              	           278.0	 0.0431654676259	   0.23381294964	  0.456834532374	             0.0	 0.0107913669065	 0.0143884892086	0.00359712230216	 0.0395683453237	 0.0539568345324	0.00359712230216	 0.0863309352518	 0.0539568345324
bus             	           282.0	 0.0212765957447	  0.212765957447	  0.507092198582	0.00709219858156	0.00709219858156	 0.0248226950355	 0.0141843971631	 0.0460992907801	 0.0851063829787	0.00354609929078	 0.0390070921986	  0.031914893617
zebra           	           302.0	 0.0629139072848	  0.201986754967	  0.476821192053	             0.0	             0.0	             0.0	 0.0264900662252	 0.0960264900662	 0.0927152317881	0.00662251655629	 0.0198675496689	 0.0165562913907
train           	           206.0	             0.0	 0.0485436893204	  0.703883495146	             0.0	             0.0	0.00485436893204	             0.0	 0.0582524271845	  0.135922330097	0.00970873786408	 0.0194174757282	 0.0194174757282
clock           	           253.0	  0.249011857708	  0.335968379447	  0.177865612648	             0.0	             0.0	             0.0	 0.0434782608696	 0.0197628458498	 0.0316205533597	 0.0790513833992	 0.0355731225296	 0.0276679841897
skateboard      	           178.0	  0.101123595506	  0.415730337079	  0.258426966292	             0.0	0.00561797752809	0.00561797752809	 0.0224719101124	 0.0280898876404	 0.0561797752809	 0.0561797752809	 0.0449438202247	0.00561797752809
giraffe         	           252.0	  0.015873015873	  0.154761904762	  0.611111111111	             0.0	             0.0	             0.0	 0.0238095238095	 0.0436507936508	  0.111111111111	 0.0119047619048	0.00396825396825	 0.0238095238095
tennis racket   	           216.0	  0.101851851852	  0.458333333333	  0.222222222222	0.00462962962963	0.00462962962963	             0.0	 0.0324074074074	 0.0648148148148	 0.0462962962963	 0.0324074074074	 0.0231481481481	0.00925925925926
horse           	           272.0	 0.0588235294118	  0.216911764706	  0.507352941176	0.00367647058824	 0.0147058823529	             0.0	0.00735294117647	 0.0735294117647	 0.0772058823529	0.00367647058824	 0.0330882352941	0.00367647058824
cat             	           210.0	             0.0	 0.0619047619048	  0.771428571429	             0.0	             0.0	0.00952380952381	 0.0047619047619	 0.0047619047619	  0.119047619048	             0.0	             0.0	 0.0285714285714
dog             	           206.0	 0.0194174757282	  0.194174757282	  0.621359223301	             0.0	0.00970873786408	             0.0	0.00970873786408	 0.0145631067961	  0.121359223301	             0.0	             0.0	0.00970873786408
bear            	            69.0	             0.0	  0.144927536232	  0.724637681159	             0.0	             0.0	             0.0	             0.0	 0.0144927536232	 0.0869565217391	 0.0144927536232	             0.0	 0.0144927536232
fire hydrant    	            95.0	  0.157894736842	  0.210526315789	  0.515789473684	             0.0	             0.0	             0.0	 0.0105263157895	 0.0210526315789	 0.0526315789474	 0.0105263157895	             0.0	 0.0210526315789
frisbee         	           111.0	  0.387387387387	  0.432432432432	 0.0900900900901	             0.0	             0.0	             0.0	  0.018018018018	  0.018018018018	0.00900900900901	  0.036036036036	             0.0	0.00900900900901
stop sign       	            62.0	  0.177419354839	  0.241935483871	  0.516129032258	             0.0	             0.0	             0.0	 0.0161290322581	             0.0	             0.0	             0.0	 0.0483870967742	             0.0
============================================
All Class       	         41007.0	  0.139854171239	  0.207428000098	  0.225181066647	 0.0131928695101	 0.0117053186041	0.00675494427781	 0.0927646499378	 0.0985197649182	 0.0772794888678	 0.0547223644744	 0.0475284707489	 0.0250688906772
=============== sorted wt.o scale ==================
hair drier      	             6.0	  0.166666666667	             0.0	  0.833333333333	             0.0
book            	          1843.0	  0.270211611503	0.00542593597396	  0.527400976668	  0.196961475855
carrot          	           597.0	  0.278056951424	 0.0586264656616	  0.385259631491	  0.278056951424
apple           	           304.0	  0.302631578947	 0.0427631578947	  0.398026315789	  0.256578947368
orange          	           350.0	            0.34	  0.105714285714	  0.345714285714	  0.208571428571
banana          	           488.0	  0.348360655738	0.00819672131148	  0.475409836066	  0.168032786885
broccoli        	           463.0	  0.388768898488	 0.0280777537797	  0.369330453564	  0.213822894168
spoon           	           205.0	  0.453658536585	 0.0585365853659	  0.253658536585	  0.234146341463
boat            	           534.0	  0.456928838951	 0.0243445692884	  0.340823970037	  0.177902621723
toothbrush      	            59.0	  0.457627118644	             0.0	  0.440677966102	  0.101694915254
bowl            	           688.0	  0.469476744186	 0.0610465116279	  0.142441860465	  0.327034883721
bird            	           538.0	  0.470260223048	0.00185873605948	  0.447955390335	 0.0799256505576
handbag         	           370.0	  0.472972972973	  0.140540540541	  0.191891891892	  0.194594594595
chair           	          1833.0	  0.472995090016	  0.154391707583	  0.229132569558	  0.143480632842
donut           	           405.0	  0.474074074074	 0.0222222222222	  0.444444444444	 0.0592592592593
dining table    	           728.0	  0.478021978022	 0.0357142857143	  0.351648351648	  0.134615384615
bench           	           346.0	  0.479768786127	 0.0491329479769	  0.303468208092	  0.167630057803
skis            	           258.0	  0.492248062016	  0.031007751938	  0.341085271318	  0.135658914729
couch           	           281.0	  0.508896797153	 0.0427046263345	  0.405693950178	 0.0427046263345
knife           	           249.0	  0.510040160643	 0.0361445783133	  0.309236947791	  0.144578313253
sink            	           281.0	  0.516014234875	0.00355871886121	  0.330960854093	  0.149466192171
oven            	           153.0	  0.516339869281	 0.0261437908497	  0.313725490196	  0.143790849673
truck           	           370.0	  0.521621621622	  0.072972972973	  0.213513513514	  0.191891891892
vase            	           300.0	  0.526666666667	 0.0366666666667	            0.17	  0.266666666667
car             	          2227.0	  0.535249214189	 0.0466995958689	  0.264481365065	  0.153569824877
kite            	           385.0	  0.537662337662	 0.0623376623377	  0.298701298701	  0.101298701299
fork            	           169.0	  0.550295857988	 0.0355029585799	  0.266272189349	  0.147928994083
traffic light   	           685.0	  0.560583941606	 0.0131386861314	  0.195620437956	  0.230656934307
cake            	           304.0	          0.5625	 0.0164473684211	  0.319078947368	  0.101973684211
bottle          	          1087.0	  0.564857405704	0.00919963201472	  0.209751609936	  0.216191352346
bed             	           178.0	  0.578651685393	 0.0112359550562	  0.331460674157	 0.0786516853933
sheep           	           447.0	   0.58389261745	 0.0201342281879	   0.23937360179	  0.156599552573
sandwich        	           145.0	  0.586206896552	  0.048275862069	  0.310344827586	 0.0551724137931
bicycle         	           327.0	  0.593272171254	 0.0581039755352	  0.296636085627	 0.0519877675841
suitcase        	           305.0	  0.593442622951	 0.0360655737705	  0.311475409836	 0.0590163934426
backpack        	           245.0	  0.595918367347	  0.065306122449	  0.220408163265	  0.118367346939
parking meter   	            52.0	  0.596153846154	             0.0	  0.269230769231	  0.134615384615
hot dog         	            90.0	             0.6	 0.0222222222222	  0.355555555556	 0.0222222222222
teddy bear      	           212.0	  0.603773584906	 0.0188679245283	  0.264150943396	   0.11320754717
scissors        	            28.0	  0.607142857143	             0.0	  0.357142857143	 0.0357142857143
cup             	           818.0	  0.610024449878	 0.0427872860636	   0.11369193154	  0.233496332518
surfboard       	           258.0	  0.612403100775	  0.015503875969	  0.294573643411	  0.077519379845
potted plant    	           330.0	  0.624242424242	0.00606060606061	  0.251515151515	  0.118181818182
wine glass      	           284.0	   0.62676056338	 0.0950704225352	  0.207746478873	 0.0704225352113
person          	         13601.0	  0.627380339681	 0.0159547092126	   0.26395118006	 0.0927137710462
remote          	           283.0	  0.636042402827	  0.017667844523	  0.208480565371	  0.137809187279
baseball bat    	           130.0	  0.638461538462	 0.0153846153846	  0.284615384615	 0.0615384615385
refrigerator    	           126.0	  0.642857142857	0.00793650793651	  0.206349206349	  0.142857142857
cow             	           414.0	  0.647342995169	 0.0048309178744	  0.277777777778	 0.0700483091787
toilet          	           201.0	  0.651741293532	             0.0	  0.213930348259	  0.134328358209
umbrella        	           412.0	  0.652912621359	 0.0728155339806	  0.218446601942	 0.0558252427184
motorcycle      	           403.0	  0.660049627792	 0.0471464019851	  0.260545905707	 0.0322580645161
keyboard        	           167.0	  0.664670658683	 0.0179640718563	  0.131736526946	  0.185628742515
cell phone      	           233.0	  0.669527896996	0.00429184549356	   0.19313304721	    0.1330472103
tie             	           225.0	  0.671111111111	            0.12	  0.168888888889	            0.04
pizza           	           284.0	  0.672535211268	0.00352112676056	  0.225352112676	 0.0985915492958
